date,year,month,average_tas_c
2044-05-08,2044,May,-0.6779186248779183
2044-06-07,2044,Jun,-4.635993576049771
2044-07-08,2044,Jul,-5.7417594909667855
2044-08-07,2044,Aug,-13.520273208618164
2044-09-07,2044,Sep,-11.540663528442337
2044-10-07,2044,Oct,-16.998372268676746
2044-11-05,2044,Nov,-21.284753608703596
2044-12-06,2044,Dec,-12.853262901306152
2045-01-05,2045,Jan,-5.4524723052978175
2045-02-05,2045,Feb,-0.24074325561520027
2045-03-07,2045,Mar,0.5020099639892805
2045-04-07,2045,Apr,0.8257511138916129
2045-05-08,2045,May,-0.1450672149658203
2045-06-07,2045,Jun,-1.05777320861813
2045-07-08,2045,Jul,-10.139368820190384
2045-08-07,2045,Aug,-15.735871124267533
2045-09-07,2045,Sep,-16.502272796630848
2045-10-07,2045,Oct,-17.437725067138643
2045-11-05,2045,Nov,-9.52019195556636
2045-12-06,2045,Dec,-6.996700286865234
2046-01-05,2046,Jan,-5.817646408081032
2046-02-05,2046,Feb,0.04404449462890625
2046-03-07,2046,Mar,2.068714141845703
2046-04-07,2046,Apr,1.4518009185791243
2046-05-08,2046,May,1.5357883453369254
2046-06-07,2046,Jun,-3.227054214477505
2046-07-08,2046,Jul,-9.364422225952126
2046-08-07,2046,Aug,-10.014860153198242
2046-09-07,2046,Sep,-15.461940002441395
2046-10-07,2046,Oct,-14.351871299743607
2046-11-05,2046,Nov,-24.61696548461913
2046-12-06,2046,Dec,-15.57531242370601
2047-01-05,2047,Jan,-1.4697231292724382
2047-02-05,2047,Feb,0.2745361328125
2047-03-07,2047,Mar,1.378577041625988
2047-04-07,2047,Apr,1.7121795654297216
2047-05-08,2047,May,1.3978507995605582
2047-06-07,2047,Jun,-1.73990211486813
2047-07-08,2047,Jul,-2.8332851409911655
2047-08-07,2047,Aug,-2.1508365631103175
2047-09-07,2047,Sep,-10.484646034240711
2047-10-07,2047,Oct,-22.328613853454556
2047-11-05,2047,Nov,-15.997369956970203
2047-12-06,2047,Dec,-14.432918548583984
2048-01-05,2048,Jan,-2.9667434692382812
2048-02-05,2048,Feb,0.43477783203127274
2048-03-06,2048,Mar,1.273813247680664
2048-04-06,2048,Apr,1.3192161560058935
2048-05-07,2048,May,0.2802490234375341
2048-06-06,2048,Jun,-2.396363830566372
2048-07-07,2048,Jul,-6.676446533203091
2048-08-06,2048,Aug,-11.088720512390125
2048-09-06,2048,Sep,-8.120550537109352
2048-10-06,2048,Oct,-16.53223552703855
2048-11-04,2048,Nov,-16.641122436523403
2048-12-05,2048,Dec,-16.519545173644985
2049-01-04,2049,Jan,-5.176650619506802
2049-02-04,2049,Feb,-0.12299118041988777
2049-03-06,2049,Mar,0.791474914550804
2049-04-06,2049,Apr,1.013284683227539
2049-05-07,2049,May,-0.06286125183100921
2049-06-06,2049,Jun,-3.5490795135497706
2049-07-07,2049,Jul,-6.8886245727538835
2049-08-06,2049,Aug,-16.24058437347412
2049-09-06,2049,Sep,-19.09710369110104
2049-10-06,2049,Oct,-21.554024124145485
2049-11-04,2049,Nov,-20.285807418823225
2049-12-05,2049,Dec,-16.10797672271724
2050-01-04,2050,Jan,-6.899262237548783
2050-02-04,2050,Feb,-0.35098533630366546
2050-03-06,2050,Mar,0.5290050506591797
2050-04-06,2050,Apr,0.9640270233154524
2050-05-07,2050,May,-0.5276851654052734
2050-06-06,2050,Jun,-6.358171844482399
2050-07-07,2050,Jul,-10.204093933105469
2050-08-06,2050,Aug,-9.344087982177712
2050-09-06,2050,Sep,-18.288364791870094
2050-10-06,2050,Oct,-9.656287384033192
2050-11-04,2050,Nov,-25.359214401245083
2050-12-05,2050,Dec,-14.42296905517577
2051-01-04,2051,Jan,-6.560474777221657
2051-02-04,2051,Feb,-0.14733581542964203
2051-03-06,2051,Mar,0.6150009155273892
2051-04-06,2051,Apr,1.050619125366211
2051-05-07,2051,May,-0.6821166992187386
2051-06-06,2051,Jun,-3.0594078063964503
2051-07-07,2051,Jul,-7.012194824218739
2051-08-06,2051,Aug,-17.377154731750466
2051-09-06,2051,Sep,-22.585844039916964
2051-10-06,2051,Oct,-23.462925529479946
2051-11-04,2051,Nov,-26.651721572875942
2051-12-05,2051,Dec,-13.638438796997036
2052-01-04,2052,Jan,-4.935991287231445
2052-02-04,2052,Feb,0.2421138763427848
2052-03-05,2052,Mar,1.4972747802734716
2052-04-05,2052,Apr,1.306611633300804
2052-05-06,2052,May,-1.1803501129149936
2052-06-05,2052,Jun,-3.8024444580078125
2052-07-06,2052,Jul,-15.860202980041493
2052-08-05,2052,Aug,-13.964259719848599
2052-09-05,2052,Sep,-4.104858016967739
2052-10-05,2052,Oct,-11.921744728088356
2052-11-03,2052,Nov,-17.36586551666258
2052-12-04,2052,Dec,-12.57655277252195
2053-01-03,2053,Jan,-1.8833511352538608
2053-02-03,2053,Feb,1.101173782348667
2053-03-05,2053,Mar,2.6375381469727017
2053-04-05,2053,Apr,2.6441177368164404
2053-05-06,2053,May,1.5007316589355923
2053-06-05,2053,Jun,-2.436616897583008
2053-07-06,2053,Jul,-1.5404346466063998
2053-08-05,2053,Aug,-6.73783149719236
2053-09-05,2053,Sep,-9.996069717407181
2053-10-05,2053,Oct,-16.97569732666011
2053-11-03,2053,Nov,-17.235400772094692
2053-12-04,2053,Dec,-14.800221824645973
2054-01-03,2054,Jan,-6.116830444335903
2054-02-03,2054,Feb,0.49446754455567543
2054-03-05,2054,Mar,1.0746101379394872
2054-04-05,2054,Apr,1.945360565185581
2054-05-06,2054,May,-0.353604125976517
2054-06-05,2054,Jun,-2.724842071533203
2054-07-06,2054,Jul,-9.893762207031216
2054-08-05,2054,Aug,-17.035222244262684
2054-09-05,2054,Sep,-21.438042259216274
2054-10-05,2054,Oct,-19.20163917541501
2054-11-03,2054,Nov,-27.242908859252907
2054-12-04,2054,Dec,-13.33443679809568
2055-01-03,2055,Jan,-7.862922668457031
2055-02-03,2055,Feb,-0.4934505462646257
2055-03-05,2055,Mar,0.13072509765629547
2055-04-05,2055,Apr,-0.019771194457973706
2055-05-06,2055,May,-1.7587276458739893
2055-06-05,2055,Jun,-2.98585586547847
2055-07-06,2055,Jul,-7.443519210815396
2055-08-05,2055,Aug,-11.629544830322232
2055-09-05,2055,Sep,-22.94087276458737
2055-10-05,2055,Oct,-16.47626914978025
2055-11-03,2055,Nov,-18.2396430969238
2055-12-04,2055,Dec,-3.8424800872802507
2056-01-03,2056,Jan,-3.0395736694335938
2056-02-03,2056,Feb,-0.21941833496089203
2056-03-04,2056,Mar,0.7655506134033203
2056-04-04,2056,Apr,0.9679931640625341
2056-05-05,2056,May,-0.948910522460892
2056-06-04,2056,Jun,-3.3045490264892123
2056-07-05,2056,Jul,-12.324891853332474
2056-08-04,2056,Aug,-10.90129241943356
2056-09-04,2056,Sep,-16.690401649475064
2056-10-04,2056,Oct,-15.940765190124466
2056-11-02,2056,Nov,-12.012136077880825
2056-12-03,2056,Dec,-12.965415382385231
2057-01-02,2057,Jan,-2.969795608520485
2057-02-02,2057,Feb,-0.39694633483884445
2057-03-04,2057,Mar,0.6714591979980469
2057-04-04,2057,Apr,0.5559902191162109
2057-05-05,2057,May,-1.4081577301025163
2057-06-04,2057,Jun,-0.5558849334716456
2057-07-05,2057,Jul,-7.579972457885731
2057-08-04,2057,Aug,-12.875132751464832
2057-09-04,2057,Sep,-17.00957050323484
2057-10-04,2057,Oct,-16.381460189819336
2057-11-02,2057,Nov,-8.340356826782227
2057-12-03,2057,Dec,-8.803608322143532
2058-01-02,2058,Jan,-3.2825836181640398
2058-02-02,2058,Feb,-0.24105911254878265
2058-03-04,2058,Mar,1.0390747070312614
2058-04-04,2058,Apr,1.1361129760742301
2058-05-05,2058,May,0.4162380218506314
2058-06-04,2058,Jun,-1.841017913818348
2058-07-05,2058,Jul,-8.313956451416004
2058-08-04,2058,Aug,-12.052599334716774
2058-09-04,2058,Sep,-16.675026702880814
2058-10-04,2058,Oct,-21.721428489685024
2058-11-02,2058,Nov,-20.116632652282703
2058-12-03,2058,Dec,-7.161779403686523
2059-01-02,2059,Jan,-2.2549556732177507
2059-02-02,2059,Feb,-0.15527610778804046
